Rank,Club,Country,Level,Elo,From,To
None,Celtic,SCO,1,1593.43664551,1946-07-07,1946-08-10
None,Celtic,SCO,1,1583.16955566,1946-08-11,1946-08-14
None,Celtic,SCO,1,1586.53991699,1946-08-15,1946-08-17
None,Celtic,SCO,1,1577.1496582,1946-08-18,1946-08-21
None,Celtic,SCO,1,1567.30822754,1946-08-22,1946-08-28
None,Celtic,SCO,1,1569.04138184,1946-08-29,1946-08-31
None,Celtic,SCO,1,1579.47705078,1946-09-01,1946-09-04
None,Celtic,SCO,1,1560.57800293,1946-09-05,1946-09-07
None,Celtic,SCO,1,1552.48596191,1946-09-08,1946-09-14
None,Celtic,SCO,1,1546.2902832,1946-09-15,1946-10-20
None,Celtic,SCO,1,1514.2902832,1946-10-21,1946-11-02
None,Celtic,SCO,1,1533.90905762,1946-11-03,1946-11-09
None,Celtic,SCO,1,1546.93334961,1946-11-10,1946-11-16
None,Celtic,SCO,1,1538.5670166,1946-11-17,1946-11-23
None,Celtic,SCO,1,1549.41101074,1946-11-24,1946-11-30
None,Celtic,SCO,1,1538.57226562,1946-12-01,1946-12-07
None,Celtic,SCO,1,1533.56091309,1946-12-08,1946-12-14
None,Celtic,SCO,1,1531.8536377,1946-12-15,1946-12-21
None,Celtic,SCO,1,1527.15466309,1946-12-22,1946-12-25
None,Celtic,SCO,1,1531.81018066,1946-12-26,1946-12-28
None,Celtic,SCO,1,1535.19995117,1946-12-29,1947-01-01
None,Celtic,SCO,1,1540.47131348,1947-01-02,1947-01-02
None,Celtic,SCO,1,1522.95654297,1947-01-03,1947-01-04
None,Celtic,SCO,1,1530.84533691,1947-01-05,1947-01-11
None,Celtic,SCO,1,1542.67736816,1947-01-12,1947-01-18
None,Celtic,SCO,1,1545.58776855,1947-01-19,1947-02-22
None,Celtic,SCO,1,1550.35046387,1947-02-23,1947-03-22
None,Celtic,SCO,1,1560.51428223,1947-03-23,1947-03-29
None,Celtic,SCO,1,1569.11340332,1947-03-30,1947-04-12
None,Celtic,SCO,1,1562.40551758,1947-04-13,1947-04-13
None,Celtic,SCO,1,1572.40551758,1947-04-14,1947-04-26
None,Celtic,SCO,1,1569.77526855,1947-04-27,1947-05-03
None,Celtic,SCO,1,1575.35986328,1947-05-04,1947-05-20
None,Celtic,SCO,1,1558.35986328,1947-05-21,1947-05-25
None,Celtic,SCO,1,1560.35986328,1947-05-26,1947-08-13
None,Celtic,SCO,1,1551.62145996,1947-08-14,1947-08-27
None,Celtic,SCO,1,1559.95178223,1947-08-28,1947-09-20
None,Celtic,SCO,1,1555.3338623,1947-09-21,1947-09-27
None,Celtic,SCO,1,1546.46716309,1947-09-28,1947-10-04
None,Celtic,SCO,1,1539.24023438,1947-10-05,1947-10-05
None,Celtic,SCO,1,1496.24023438,1947-10-06,1947-10-11
None,Celtic,SCO,1,1501.88635254,1947-10-12,1947-10-18
None,Celtic,SCO,1,1490.71899414,1947-10-19,1947-10-25
None,Celtic,SCO,1,1495.25341797,1947-10-26,1947-11-08
None,Celtic,SCO,1,1479.52624512,1947-11-09,1947-11-15
None,Celtic,SCO,1,1467.16967773,1947-11-16,1947-11-22
None,Celtic,SCO,1,1475.74963379,1947-11-23,1947-12-06
None,Celtic,SCO,1,1473.00366211,1947-12-07,1947-12-13
None,Celtic,SCO,1,1478.28564453,1947-12-14,1947-12-20
None,Celtic,SCO,1,1472.60717773,1947-12-21,1947-12-25
None,Celtic,SCO,1,1480.77050781,1947-12-26,1947-12-27
None,Celtic,SCO,1,1473.53442383,1947-12-28,1948-01-02
None,Celtic,SCO,1,1462.99572754,1948-01-03,1948-01-03
None,Celtic,SCO,1,1456.81848145,1948-01-04,1948-01-10
None,Celtic,SCO,1,1463.59692383,1948-01-11,1948-01-17
None,Celtic,SCO,1,1453.61889648,1948-01-18,1948-01-24
None,Celtic,SCO,1,1445.17932129,1948-01-25,1948-01-31
None,Celtic,SCO,1,1442.58312988,1948-02-01,1948-02-14
None,Celtic,SCO,1,1432.24194336,1948-02-15,1948-02-28
None,Celtic,SCO,1,1443.21081543,1948-02-29,1948-03-13
None,Celtic,SCO,1,1441.10290527,1948-03-14,1948-03-20
None,Celtic,SCO,1,1459.4519043,1948-03-21,1948-03-29
None,Celtic,SCO,1,1446.02368164,1948-03-30,1948-04-03
None,Celtic,SCO,1,1439.53759766,1948-04-04,1948-04-10
None,Celtic,SCO,1,1426.08081055,1948-04-11,1948-04-11
None,Celtic,SCO,1,1403.08081055,1948-04-12,1948-04-17
None,Celtic,SCO,1,1413.41540527,1948-04-18,1948-05-01
None,Celtic,SCO,1,1416.41540527,1948-05-02,1948-05-22
None,Celtic,SCO,1,1407.41540527,1948-05-23,1948-05-26
None,Celtic,SCO,1,1392.41540527,1948-05-27,1948-08-14
None,Celtic,SCO,1,1391.22119141,1948-08-15,1948-08-18
None,Celtic,SCO,1,1386.26928711,1948-08-19,1948-08-21
None,Celtic,SCO,1,1381.27697754,1948-08-22,1948-08-28
None,Celtic,SCO,1,1392.50634766,1948-08-29,1948-09-01
None,Celtic,SCO,1,1389.49414062,1948-09-02,1948-09-04
None,Celtic,SCO,1,1389.78735352,1948-09-05,1948-10-23
None,Celtic,SCO,1,1381.08129883,1948-10-24,1948-10-24
None,Celtic,SCO,1,1424.08129883,1948-10-25,1948-10-30
None,Celtic,SCO,1,1438.73071289,1948-10-31,1948-11-06
None,Celtic,SCO,1,1457.60974121,1948-11-07,1948-11-13
None,Celtic,SCO,1,1447.81542969,1948-11-14,1948-11-20
None,Celtic,SCO,1,1449.85583496,1948-11-21,1948-11-27
None,Celtic,SCO,1,1449.3338623,1948-11-28,1948-12-04
None,Celtic,SCO,1,1458.95812988,1948-12-05,1948-12-11
None,Celtic,SCO,1,1461.50476074,1948-12-12,1948-12-18
None,Celtic,SCO,1,1467.82714844,1948-12-19,1948-12-25
None,Celtic,SCO,1,1477.42407227,1948-12-26,1949-01-01
None,Celtic,SCO,1,1471.6138916,1949-01-02,1949-01-03
None,Celtic,SCO,1,1481.17614746,1949-01-04,1949-01-08
None,Celtic,SCO,1,1481.53308105,1949-01-09,1949-01-15
None,Celtic,SCO,1,1485.96130371,1949-01-16,1949-01-29
None,Celtic,SCO,1,1479.32275391,1949-01-30,1949-02-12
None,Celtic,SCO,1,1473.65893555,1949-02-13,1949-02-26
None,Celtic,SCO,1,1467.23730469,1949-02-27,1949-03-12
None,Celtic,SCO,1,1470.11633301,1949-03-13,1949-03-19
None,Celtic,SCO,1,1479.77294922,1949-03-20,1949-03-26
None,Celtic,SCO,1,1485.86523438,1949-03-27,1949-04-02
None,Celtic,SCO,1,1494.40734863,1949-04-03,1949-04-10
None,Celtic,SCO,1,1547.40734863,1949-04-11,1949-04-11
None,Celtic,SCO,1,1542.97924805,1949-04-12,1949-04-16
None,Celtic,SCO,1,1532.62756348,1949-04-17,1949-04-18
None,Celtic,SCO,1,1537.14196777,1949-04-19,1949-04-28
None,Celtic,SCO,1,1543.14196777,1949-04-29,1949-09-10
None,Celtic,SCO,1,1554.49023438,1949-09-11,1949-09-17
None,Celtic,SCO,1,1560.05615234,1949-09-18,1949-09-24
None,Celtic,SCO,1,1554.28808594,1949-09-25,1949-10-01
None,Celtic,SCO,1,1549.12683105,1949-10-02,1949-10-02
None,Celtic,SCO,1,1574.12683105,1949-10-03,1949-10-08
None,Celtic,SCO,1,1582.59033203,1949-10-09,1949-10-15
None,Celtic,SCO,1,1589.15515137,1949-10-16,1949-10-22
None,Celtic,SCO,1,1581.24072266,1949-10-23,1949-10-29
None,Celtic,SCO,1,1582.44128418,1949-10-30,1949-11-05
None,Celtic,SCO,1,1589.18701172,1949-11-06,1949-11-12
None,Celtic,SCO,1,1591.95532227,1949-11-13,1949-11-19
None,Celtic,SCO,1,1596.11877441,1949-11-20,1949-11-26
None,Celtic,SCO,1,1597.63208008,1949-11-27,1949-12-03
None,Celtic,SCO,1,1601.88879395,1949-12-04,1949-12-10
None,Celtic,SCO,1,1598.86572266,1949-12-11,1949-12-17
None,Celtic,SCO,1,1586.73986816,1949-12-18,1949-12-24
None,Celtic,SCO,1,1592.73632812,1949-12-25,1949-12-31
None,Celtic,SCO,1,1587.15393066,1950-01-01,1950-01-02
None,Celtic,SCO,1,1589.34338379,1950-01-03,1950-01-03
None,Celtic,SCO,1,1588.6262207,1950-01-04,1950-01-07
None,Celtic,SCO,1,1595.26879883,1950-01-08,1950-01-14
None,Celtic,SCO,1,1580.72937012,1950-01-15,1950-01-21
None,Celtic,SCO,1,1591.21618652,1950-01-22,1950-02-04
None,Celtic,SCO,1,1587.02880859,1950-02-05,1950-02-18
None,Celtic,SCO,1,1589.82568359,1950-02-19,1950-03-04
None,Celtic,SCO,1,1593.83325195,1950-03-05,1950-03-11
None,Celtic,SCO,1,1586.27770996,1950-03-12,1950-03-18
None,Celtic,SCO,1,1594.78540039,1950-03-19,1950-03-25
None,Celtic,SCO,1,1605.24536133,1950-03-26,1950-04-10
None,Celtic,SCO,1,1599.34521484,1950-04-11,1950-04-15
None,Celtic,SCO,1,1599.09875488,1950-04-16,1950-04-16
None,Celtic,SCO,1,1580.09875488,1950-04-17,1950-04-27
None,Celtic,SCO,1,1585.09875488,1950-04-28,1950-05-22
None,Celtic,SCO,1,1582.09875488,1950-05-23,1950-05-28
None,Celtic,SCO,1,1590.09875488,1950-05-29,1950-09-09
None,Celtic,SCO,1,1576.5814209,1950-09-10,1950-09-23
None,Celtic,SCO,1,1587.58325195,1950-09-24,1950-09-28
None,Celtic,SCO,1,1597.3704834,1950-09-29,1950-09-30
None,Celtic,SCO,1,1604.84960938,1950-10-01,1950-10-07
None,Celtic,SCO,1,1592.64831543,1950-10-08,1950-10-14
None,Celtic,SCO,1,1585.69909668,1950-10-15,1950-10-21
None,Celtic,SCO,1,1583.94104004,1950-10-22,1950-10-22
None,Celtic,SCO,1,1606.94104004,1950-10-23,1950-11-04
None,Celtic,SCO,1,1622.828125,1950-11-05,1950-11-11
None,Celtic,SCO,1,1628.52038574,1950-11-12,1950-11-18
None,Celtic,SCO,1,1635.37487793,1950-11-19,1950-11-25
None,Celtic,SCO,1,1631.45251465,1950-11-26,1950-12-02
None,Celtic,SCO,1,1640.4375,1950-12-03,1950-12-09
None,Celtic,SCO,1,1638.65283203,1950-12-10,1950-12-16
None,Celtic,SCO,1,1633.54980469,1950-12-17,1950-12-30
None,Celtic,SCO,1,1632.26477051,1950-12-31,1951-01-01
None,Celtic,SCO,1,1628.81555176,1951-01-02,1951-01-06
None,Celtic,SCO,1,1622.05432129,1951-01-07,1951-01-13
None,Celtic,SCO,1,1611.70825195,1951-01-14,1951-01-20
None,Celtic,SCO,1,1604.90478516,1951-01-21,1951-02-03
None,Celtic,SCO,1,1599.69592285,1951-02-04,1951-02-17
None,Celtic,SCO,1,1609.18676758,1951-02-18,1951-03-03
None,Celtic,SCO,1,1598.43859863,1951-03-04,1951-03-17
None,Celtic,SCO,1,1602.21252441,1951-03-18,1951-03-24
None,Celtic,SCO,1,1590.82946777,1951-03-25,1951-04-07
None,Celtic,SCO,1,1595.53796387,1951-04-08,1951-04-11
None,Celtic,SCO,1,1583.02038574,1951-04-12,1951-04-15
None,Celtic,SCO,1,1612.02038574,1951-04-16,1951-04-16
None,Celtic,SCO,1,1595.5748291,1951-04-17,1951-04-25
None,Celtic,SCO,1,1603.22229004,1951-04-26,1951-04-28
None,Celtic,SCO,1,1607.20922852,1951-04-29,1951-04-30
None,Celtic,SCO,1,1604.80603027,1951-05-01,1951-05-13
None,Celtic,SCO,1,1608.80603027,1951-05-14,1951-05-17
None,Celtic,SCO,1,1611.80603027,1951-05-18,1951-05-21
None,Celtic,SCO,1,1621.80603027,1951-05-22,1951-05-28
None,Celtic,SCO,1,1603.80603027,1951-05-29,1951-09-08
None,Celtic,SCO,1,1605.26782227,1951-09-09,1951-09-22
None,Celtic,SCO,1,1611.62939453,1951-09-23,1951-09-29
None,Celtic,SCO,1,1600.97790527,1951-09-30,1951-10-07
None,Celtic,SCO,1,1612.97790527,1951-10-08,1951-10-10
None,Celtic,SCO,1,1620.96252441,1951-10-11,1951-10-20
None,Celtic,SCO,1,1616.55969238,1951-10-21,1951-10-27
None,Celtic,SCO,1,1620.47375488,1951-10-28,1951-11-03
None,Celtic,SCO,1,1617.04858398,1951-11-04,1951-11-10
None,Celtic,SCO,1,1607.99523926,1951-11-11,1951-11-17
None,Celtic,SCO,1,1578.68225098,1951-11-18,1951-11-24
None,Celtic,SCO,1,1561.16577148,1951-11-25,1951-12-01
None,Celtic,SCO,1,1567.80908203,1951-12-02,1951-12-08
None,Celtic,SCO,1,1572.59143066,1951-12-09,1951-12-15
None,Celtic,SCO,1,1567.56494141,1951-12-16,1951-12-22
None,Celtic,SCO,1,1563.38342285,1951-12-23,1951-12-29
None,Celtic,SCO,1,1574.2779541,1951-12-30,1952-01-01
None,Celtic,SCO,1,1563.79736328,1952-01-02,1952-01-02
None,Celtic,SCO,1,1561.42236328,1952-01-03,1952-01-12
None,Celtic,SCO,1,1556.53820801,1952-01-13,1952-01-19
None,Celtic,SCO,1,1555.74279785,1952-01-20,1952-02-02
None,Celtic,SCO,1,1553.85095215,1952-02-03,1952-02-16
None,Celtic,SCO,1,1557.42370605,1952-02-17,1952-02-23
None,Celtic,SCO,1,1548.02575684,1952-02-24,1952-02-27
None,Celtic,SCO,1,1541.9152832,1952-02-28,1952-03-01
None,Celtic,SCO,1,1552.49816895,1952-03-02,1952-03-05
None,Celtic,SCO,1,1548.38659668,1952-03-06,1952-03-08
None,Celtic,SCO,1,1564.17797852,1952-03-09,1952-03-15
None,Celtic,SCO,1,1555.00756836,1952-03-16,1952-03-22
None,Celtic,SCO,1,1562.26672363,1952-03-23,1952-03-29
None,Celtic,SCO,1,1569.80395508,1952-03-30,1952-04-06
None,Celtic,SCO,1,1545.80395508,1952-04-07,1952-04-12
None,Celtic,SCO,1,1547.63476562,1952-04-13,1952-05-01
None,Celtic,SCO,1,1551.63476562,1952-05-02,1952-05-31
None,Celtic,SCO,1,1547.63476562,1952-06-01,1952-09-06
None,Celtic,SCO,1,1552.16821289,1952-09-07,1952-09-13
None,Celtic,SCO,1,1555.41418457,1952-09-14,1952-09-20
None,Celtic,SCO,1,1565.00622559,1952-09-21,1952-09-27
None,Celtic,SCO,1,1567.04003906,1952-09-28,1952-10-04
None,Celtic,SCO,1,1575.12353516,1952-10-05,1952-10-11
None,Celtic,SCO,1,1582.53686523,1952-10-12,1952-10-18
None,Celtic,SCO,1,1577.37316895,1952-10-19,1952-10-19
None,Celtic,SCO,1,1596.37316895,1952-10-20,1952-10-25
None,Celtic,SCO,1,1592.10986328,1952-10-26,1952-11-01
None,Celtic,SCO,1,1601.46801758,1952-11-02,1952-11-08
None,Celtic,SCO,1,1588.3807373,1952-11-09,1952-11-15
None,Celtic,SCO,1,1578.65625,1952-11-16,1952-11-22
None,Celtic,SCO,1,1579.79272461,1952-11-23,1952-12-06
None,Celtic,SCO,1,1586.29858398,1952-12-07,1952-12-13
None,Celtic,SCO,1,1596.94763184,1952-12-14,1952-12-20
None,Celtic,SCO,1,1603.42834473,1952-12-21,1952-12-27
None,Celtic,SCO,1,1590.87341309,1952-12-28,1953-01-01
None,Celtic,SCO,1,1588.18078613,1953-01-02,1953-01-10
None,Celtic,SCO,1,1578.96459961,1953-01-11,1953-01-17
None,Celtic,SCO,1,1562.43994141,1953-01-18,1953-01-31
None,Celtic,SCO,1,1556.06091309,1953-02-01,1953-02-14
None,Celtic,SCO,1,1554.19104004,1953-02-15,1953-02-28
None,Celtic,SCO,1,1566.75268555,1953-03-01,1953-03-07
None,Celtic,SCO,1,1573.94189453,1953-03-08,1953-03-18
None,Celtic,SCO,1,1561.87683105,1953-03-19,1953-03-21
None,Celtic,SCO,1,1555.47229004,1953-03-22,1953-03-28
None,Celtic,SCO,1,1547.77709961,1953-03-29,1953-04-04
None,Celtic,SCO,1,1538.74194336,1953-04-05,1953-04-11
None,Celtic,SCO,1,1543.44970703,1953-04-12,1953-04-15
None,Celtic,SCO,1,1529.31152344,1953-04-16,1953-04-18
None,Celtic,SCO,1,1530.03161621,1953-04-19,1953-04-19
None,Celtic,SCO,1,1540.03161621,1953-04-20,1953-05-07
None,Celtic,SCO,1,1526.03161621,1953-05-08,1953-09-05
None,Celtic,SCO,1,1515.44799805,1953-09-06,1953-09-12
None,Celtic,SCO,1,1520.59667969,1953-09-13,1953-09-19
None,Celtic,SCO,1,1527.81872559,1953-09-20,1953-09-26
None,Celtic,SCO,1,1535.56945801,1953-09-27,1953-10-04
None,Celtic,SCO,1,1547.56945801,1953-10-05,1953-10-10
None,Celtic,SCO,1,1557.52868652,1953-10-11,1953-10-17
None,Celtic,SCO,1,1552.97167969,1953-10-18,1953-10-24
None,Celtic,SCO,1,1561.89648438,1953-10-25,1953-10-31
None,Celtic,SCO,1,1565.99255371,1953-11-01,1953-11-07
None,Celtic,SCO,1,1553.91967773,1953-11-08,1953-11-14
None,Celtic,SCO,1,1547.78210449,1953-11-15,1953-11-21
None,Celtic,SCO,1,1553.64257812,1953-11-22,1953-11-28
None,Celtic,SCO,1,1558.71850586,1953-11-29,1953-12-05
None,Celtic,SCO,1,1550.51000977,1953-12-06,1953-12-12
None,Celtic,SCO,1,1559.83557129,1953-12-13,1953-12-26
None,Celtic,SCO,1,1584.91540527,1953-12-27,1954-01-01
None,Celtic,SCO,1,1592.67333984,1954-01-02,1954-01-02
None,Celtic,SCO,1,1584.95556641,1954-01-03,1954-01-09
None,Celtic,SCO,1,1588.38354492,1954-01-10,1954-01-16
None,Celtic,SCO,1,1578.3458252,1954-01-17,1954-01-23
None,Celtic,SCO,1,1584.71728516,1954-01-24,1954-02-06
None,Celtic,SCO,1,1581.11242676,1954-02-07,1954-02-20
None,Celtic,SCO,1,1590.77368164,1954-02-21,1954-03-06
None,Celtic,SCO,1,1600.3692627,1954-03-07,1954-03-17
None,Celtic,SCO,1,1613.96228027,1954-03-18,1954-03-20
None,Celtic,SCO,1,1627.64880371,1954-03-21,1954-03-29
None,Celtic,SCO,1,1631.63952637,1954-03-30,1954-04-04
None,Celtic,SCO,1,1601.63952637,1954-04-05,1954-04-07
None,Celtic,SCO,1,1611.72143555,1954-04-08,1954-04-14
None,Celtic,SCO,1,1623.35058594,1954-04-15,1954-04-17
None,Celtic,SCO,1,1642.60375977,1954-04-18,1954-04-26
None,Celtic,SCO,1,1643.47839355,1954-04-27,1954-05-06
None,Celtic,SCO,1,1646.47839355,1954-05-07,1954-05-20
None,Celtic,SCO,1,1642.47839355,1954-05-21,1954-05-26
None,Celtic,SCO,1,1645.47839355,1954-05-27,1954-06-19
None,Celtic,SCO,1,1614.47839355,1954-06-20,1954-06-20
None,Celtic,SCO,1,1567.47839355,1954-06-21,1954-09-11
None,Celtic,SCO,1,1566.7298584,1954-09-12,1954-09-18
None,Celtic,SCO,1,1573.46606445,1954-09-19,1954-09-25
None,Celtic,SCO,1,1583.30310059,1954-09-26,1954-10-02
None,Celtic,SCO,1,1585.95581055,1954-10-03,1954-10-09
None,Celtic,SCO,1,1597.16394043,1954-10-10,1954-10-16
None,Celtic,SCO,1,1590.4005127,1954-10-17,1954-10-17
None,Celtic,SCO,1,1610.4005127,1954-10-18,1954-10-30
None,Celtic,SCO,1,1613.02526855,1954-10-31,1954-11-06
None,Celtic,SCO,1,1596.12744141,1954-11-07,1954-11-13
None,Celtic,SCO,1,1598.75244141,1954-11-14,1954-11-20
None,Celtic,SCO,1,1587.59765625,1954-11-21,1954-11-27
None,Celtic,SCO,1,1584.11572266,1954-11-28,1954-12-04
None,Celtic,SCO,1,1578.48376465,1954-12-05,1954-12-11
None,Celtic,SCO,1,1595.30908203,1954-12-12,1954-12-18
None,Celtic,SCO,1,1600.25842285,1954-12-19,1954-12-25
None,Celtic,SCO,1,1594.22790527,1954-12-26,1955-01-01
None,Celtic,SCO,1,1585.53149414,1955-01-02,1955-01-03
None,Celtic,SCO,1,1589.32470703,1955-01-04,1955-01-08
None,Celtic,SCO,1,1594.2355957,1955-01-09,1955-01-22
None,Celtic,SCO,1,1601.29077148,1955-01-23,1955-01-29
None,Celtic,SCO,1,1608.28173828,1955-01-30,1955-02-12
None,Celtic,SCO,1,1605.47033691,1955-02-13,1955-02-26
None,Celtic,SCO,1,1610.55102539,1955-02-27,1955-03-09
None,Celtic,SCO,1,1612.72277832,1955-03-10,1955-03-12
None,Celtic,SCO,1,1606.71569824,1955-03-13,1955-03-19
None,Celtic,SCO,1,1608.04101562,1955-03-20,1955-03-30
None,Celtic,SCO,1,1612.99865723,1955-03-31,1955-04-02
None,Celtic,SCO,1,1601.51733398,1955-04-03,1955-04-03
None,Celtic,SCO,1,1589.51733398,1955-04-04,1955-04-09
None,Celtic,SCO,1,1596.09350586,1955-04-10,1955-04-16
None,Celtic,SCO,1,1601.22680664,1955-04-17,1955-04-30
None,Celtic,SCO,1,1615.65087891,1955-05-01,1955-05-05
None,Celtic,SCO,1,1623.65087891,1955-05-06,1955-05-18
None,Celtic,SCO,1,1629.65087891,1955-05-19,1955-05-20
None,Celtic,SCO,1,1657.65087891,1955-05-21,1955-05-30
None,Celtic,SCO,1,1655.65087891,1955-05-31,1955-09-10
None,Celtic,SCO,1,1638.52783203,1955-09-11,1955-09-14
None,Celtic,SCO,1,1747.50646973,1955-09-15,1955-09-17
None,Celtic,SCO,1,1748.66784668,1955-09-18,1955-09-24
None,Celtic,SCO,1,1750.16345215,1955-09-25,1955-10-01
None,Celtic,SCO,1,1753.38745117,1955-10-02,1955-10-08
None,Celtic,SCO,1,1746.66027832,1955-10-09,1955-10-12
None,Celtic,SCO,1,1711.84960938,1955-10-13,1955-10-15
None,Celtic,SCO,1,1704.20361328,1955-10-16,1955-10-22
None,Celtic,SCO,1,1712.28369141,1955-10-23,1955-10-29
None,Celtic,SCO,1,1714.08776855,1955-10-30,1955-11-05
None,Celtic,SCO,1,1707.31677246,1955-11-06,1955-11-12
None,Celtic,SCO,1,1713.62268066,1955-11-13,1955-11-19
None,Celtic,SCO,1,1717.60705566,1955-11-20,1955-11-23
None,Celtic,SCO,1,1719.16650391,1955-11-24,1955-11-26
None,Celtic,SCO,1,1722.84143066,1955-11-27,1955-11-28
None,Celtic,SCO,1,1736.4588623,1955-11-29,1955-12-03
None,Celtic,SCO,1,1739.22900391,1955-12-04,1955-12-10
None,Celtic,SCO,1,1718.75415039,1955-12-11,1955-12-17
None,Celtic,SCO,1,1722.6027832,1955-12-18,1955-12-24
None,Celtic,SCO,1,1731.62646484,1955-12-25,1955-12-31
None,Celtic,SCO,1,1739.47851562,1956-01-01,1956-01-02
None,Celtic,SCO,1,1729.1784668,1956-01-03,1956-01-07
None,Celtic,SCO,1,1723.34729004,1956-01-08,1956-01-21
None,Celtic,SCO,1,1719.75695801,1956-01-22,1956-01-28
None,Celtic,SCO,1,1716.92785645,1956-01-29,1956-02-11
None,Celtic,SCO,1,1713.34509277,1956-02-12,1956-02-25
None,Celtic,SCO,1,1716.48876953,1956-02-26,1956-03-07
None,Celtic,SCO,1,1710.55627441,1956-03-08,1956-03-10
None,Celtic,SCO,1,1692.74938965,1956-03-11,1956-03-17
None,Celtic,SCO,1,1695.2512207,1956-03-18,1956-03-28
None,Celtic,SCO,1,1703.02111816,1956-03-29,1956-03-31
None,Celtic,SCO,1,1705.67883301,1956-04-01,1956-04-04
None,Celtic,SCO,1,1699.59777832,1956-04-05,1956-04-10
None,Celtic,SCO,1,1697.33117676,1956-04-11,1956-04-13
None,Celtic,SCO,1,1695.60205078,1956-04-14,1956-04-18
None,Celtic,SCO,1,1672.94494629,1956-04-19,1956-04-23
None,Celtic,SCO,1,1659.6940918,1956-04-24,1956-04-25
None,Celtic,SCO,1,1640.64306641,1956-04-26,1956-04-28
None,Celtic,SCO,1,1621.87121582,1956-04-29,1956-04-30
None,Celtic,SCO,1,1624.16149902,1956-05-01,1956-09-08
None,Celtic,SCO,1,1627.33276367,1956-09-09,1956-09-22
None,Celtic,SCO,1,1616.07958984,1956-09-23,1956-09-29
None,Celtic,SCO,1,1608.11694336,1956-09-30,1956-10-13
None,Celtic,SCO,1,1613.43664551,1956-10-14,1956-10-20
None,Celtic,SCO,1,1609.05957031,1956-10-21,1956-10-24
None,Celtic,SCO,1,1605.30444336,1956-10-25,1956-11-03
None,Celtic,SCO,1,1597.25598145,1956-11-04,1956-11-10
None,Celtic,SCO,1,1604.89111328,1956-11-11,1956-11-14
None,Celtic,SCO,1,1608.37243652,1956-11-15,1956-11-17
None,Celtic,SCO,1,1615.36242676,1956-11-18,1956-11-24
None,Celtic,SCO,1,1611.34130859,1956-11-25,1956-11-28
None,Celtic,SCO,1,1575.67114258,1956-11-29,1956-12-01
None,Celtic,SCO,1,1575.06677246,1956-12-02,1956-12-08
None,Celtic,SCO,1,1584.27783203,1956-12-09,1956-12-15
None,Celtic,SCO,1,1587.14013672,1956-12-16,1956-12-22
None,Celtic,SCO,1,1599.77648926,1956-12-23,1956-12-29
None,Celtic,SCO,1,1601.02453613,1956-12-30,1957-01-01
None,Celtic,SCO,1,1594.67077637,1957-01-02,1957-01-02
None,Celtic,SCO,1,1590.94421387,1957-01-03,1957-01-05
None,Celtic,SCO,1,1575.98083496,1957-01-06,1957-01-12
None,Celtic,SCO,1,1580.58251953,1957-01-13,1957-01-19
None,Celtic,SCO,1,1571.18566895,1957-01-20,1957-01-26
None,Celtic,SCO,1,1575.53173828,1957-01-27,1957-02-09
None,Celtic,SCO,1,1566.78771973,1957-02-10,1957-02-23
None,Celtic,SCO,1,1573.08227539,1957-02-24,1957-03-06
None,Celtic,SCO,1,1568.63635254,1957-03-07,1957-03-09
None,Celtic,SCO,1,1556.43603516,1957-03-10,1957-03-16
None,Celtic,SCO,1,1560.93334961,1957-03-17,1957-03-30
None,Celtic,SCO,1,1555.53662109,1957-03-31,1957-04-10
None,Celtic,SCO,1,1545.99389648,1957-04-11,1957-04-13
None,Celtic,SCO,1,1551.41992188,1957-04-14,1957-04-17
None,Celtic,SCO,1,1538.96362305,1957-04-18,1957-04-20
None,Celtic,SCO,1,1544.84069824,1957-04-21,1957-04-22
None,Celtic,SCO,1,1555.85461426,1957-04-23,1957-04-26
None,Celtic,SCO,1,1558.27587891,1957-04-27,1957-04-27
None,Celtic,SCO,1,1563.72875977,1957-04-28,1957-04-29
None,Celtic,SCO,1,1557.67565918,1957-04-30,1957-09-04
None,Celtic,SCO,1,1562.97827148,1957-09-05,1957-09-07
None,Celtic,SCO,1,1570.07226562,1957-09-08,1957-09-21
None,Celtic,SCO,1,1583.48620605,1957-09-22,1957-09-25
None,Celtic,SCO,1,1591.68762207,1957-09-26,1957-10-12
None,Celtic,SCO,1,1587.97619629,1957-10-13,1957-10-26
None,Celtic,SCO,1,1594.88464355,1957-10-27,1957-11-02
None,Celtic,SCO,1,1605.20996094,1957-11-03,1957-11-09
None,Celtic,SCO,1,1615.63647461,1957-11-10,1957-11-16
None,Celtic,SCO,1,1609.50036621,1957-11-17,1957-11-23
None,Celtic,SCO,1,1619.02929688,1957-11-24,1957-11-27
None,Celtic,SCO,1,1598.19689941,1957-11-28,1957-11-30
None,Celtic,SCO,1,1605.79943848,1957-12-01,1957-12-07
None,Celtic,SCO,1,1599.83374023,1957-12-08,1957-12-11
None,Celtic,SCO,1,1600.47351074,1957-12-12,1957-12-14
None,Celtic,SCO,1,1610.296875,1957-12-15,1957-12-21
None,Celtic,SCO,1,1597.61804199,1957-12-22,1957-12-25
None,Celtic,SCO,1,1583.64990234,1957-12-26,1957-12-28
None,Celtic,SCO,1,1574.31079102,1957-12-29,1958-01-01
None,Celtic,SCO,1,1567.6307373,1958-01-02,1958-01-02
None,Celtic,SCO,1,1575.1048584,1958-01-03,1958-01-04
